model,assignment,question_id,emotion,personality,conscientiousness,openness,extraversion,passed,revised,overrevised,calls,prompt_tokens,completion_tokens,total_tokens
llama_3_1_8b,shared54,abc340_d,fear,LHH,L,H,H,0,1,0,8,17495,4098,21593
llama_3_1_8b,shared54,abc341_b,fear,LHH,L,H,H,0,1,0,8,15979,2903,18882
llama_3_1_8b,shared54,abc341_c,fear,LHH,L,H,H,0,1,0,8,18973,3812,22785
llama_3_1_8b,shared54,abc341_d,fear,LHH,L,H,H,0,1,0,8,13269,3307,16576
llama_3_1_8b,shared54,abc341_f,fear,LHH,L,H,H,0,1,0,8,20864,4630,25494
llama_3_1_8b,shared54,abc342_a,fear,LHH,L,H,H,1,0,0,3,2869,939,3808
llama_3_1_8b,shared54,abc342_b,fear,LHH,L,H,H,0,1,0,8,14545,2801,17346
llama_3_1_8b,shared54,abc342_d,fear,LHH,L,H,H,0,1,0,8,13455,3572,17027
llama_3_1_8b,shared54,abc343_d,fear,LHH,L,H,H,0,1,0,8,19034,4864,23898
llama_3_1_8b,shared54,abc345_b,fear,LHH,L,H,H,1,1,0,5,6494,1190,7684
llama_3_1_8b,shared54,abc345_d,fear,LHH,L,H,H,0,1,0,8,18616,5742,24358
llama_3_1_8b,shared54,abc346_b,fear,LHH,L,H,H,0,1,0,8,13295,3428,16723
llama_3_1_8b,shared54,abc347_a,fear,LHH,L,H,H,1,1,0,8,12747,3818,16565
llama_3_1_8b,shared54,abc348_a,fear,LHH,L,H,H,1,0,0,3,2920,951,3871
llama_3_1_8b,shared54,abc348_c,fear,LHH,L,H,H,0,1,0,8,19141,6697,25838
llama_3_1_8b,shared54,abc349_c,fear,LHH,L,H,H,0,1,0,8,13273,3100,16373
llama_3_1_8b,shared54,abc349_d,fear,LHH,L,H,H,0,1,0,8,21334,7219,28553
llama_3_1_8b,shared54,abc349_e,fear,LHH,L,H,H,0,1,0,8,18343,6911,25254
llama_3_1_8b,shared54,abc351_a,fear,LHH,L,H,H,1,1,0,5,8687,1524,10211
llama_3_1_8b,shared54,abc352_b,fear,LHH,L,H,H,0,1,0,8,13013,2149,15162
llama_3_1_8b,shared54,abc352_e,fear,LHH,L,H,H,0,1,0,8,22950,6819,29769
llama_3_1_8b,shared54,abc353_a,fear,LHH,L,H,H,0,1,0,8,11456,2090,13546
llama_3_1_8b,shared54,abc354_a,fear,LHH,L,H,H,0,1,0,8,14941,4503,19444
llama_3_1_8b,shared54,abc354_b,fear,LHH,L,H,H,1,1,0,8,14736,3160,17896
llama_3_1_8b,shared54,abc354_c,fear,LHH,L,H,H,0,1,0,5,8129,1708,9837
llama_3_1_8b,shared54,abc354_d,fear,LHH,L,H,H,0,1,0,8,13767,3195,16962
llama_3_1_8b,shared54,abc355_c,fear,LHH,L,H,H,0,1,0,8,21615,6584,28199
llama_3_1_8b,shared54,abc355_d,fear,LHH,L,H,H,0,1,0,8,17207,5015,22222
llama_3_1_8b,shared54,abc355_e,fear,LHH,L,H,H,0,1,0,8,19514,4776,24290
llama_3_1_8b,shared54,abc356_e,fear,LHH,L,H,H,0,0,0,3,3920,1244,5164
llama_3_1_8b,shared54,abc358_a,fear,LHH,L,H,H,0,1,0,8,11127,2637,13764
llama_3_1_8b,shared54,abc359_d,fear,LHH,L,H,H,0,1,0,8,16434,4326,20760
llama_3_1_8b,shared54,abc360_a,fear,LHH,L,H,H,1,0,0,3,2945,756,3701
llama_3_1_8b,shared54,abc360_b,fear,LHH,L,H,H,0,1,0,8,12405,2772,15177
llama_3_1_8b,shared54,abc360_c,fear,LHH,L,H,H,0,1,0,8,15367,4063,19430
llama_3_1_8b,shared54,abc360_e,fear,LHH,L,H,H,0,1,0,8,13687,3291,16978
llama_3_1_8b,shared54,abc363_e,fear,LHH,L,H,H,0,1,0,8,22035,7137,29172
llama_3_1_8b,shared54,abc364_f,fear,LHH,L,H,H,0,1,0,8,18888,5148,24036
llama_3_1_8b,shared54,abc365_c,fear,LHH,L,H,H,0,1,0,8,18747,5369,24116
llama_3_1_8b,shared54,abc365_d,fear,LHH,L,H,H,0,1,0,8,14907,3233,18140
llama_3_1_8b,shared54,abc366_a,fear,LHH,L,H,H,1,0,0,3,3236,711,3947
llama_3_1_8b,shared54,abc366_c,fear,LHH,L,H,H,0,0,0,3,4352,847,5199
llama_3_1_8b,shared54,abc366_f,fear,LHH,L,H,H,0,1,0,8,15781,4422,20203
llama_3_1_8b,shared54,abc366_g,fear,LHH,L,H,H,0,1,0,8,19470,5929,25399
llama_3_1_8b,shared54,abc367_a,fear,LHH,L,H,H,0,1,0,8,11638,1933,13571
llama_3_1_8b,shared54,abc367_e,fear,LHH,L,H,H,0,1,0,8,16604,3345,19949
llama_3_1_8b,shared54,abc368_c,fear,LHH,L,H,H,0,1,0,8,14747,2907,17654
llama_3_1_8b,shared54,abc369_b,fear,LHH,L,H,H,0,1,0,8,15657,3466,19123
llama_3_1_8b,shared54,abc369_c,fear,LHH,L,H,H,0,1,0,8,14679,3533,18212
llama_3_1_8b,shared54,abc370_a,fear,LHH,L,H,H,1,1,0,7,9485,2200,11685
llama_3_1_8b,shared54,abc370_b,fear,LHH,L,H,H,0,1,0,8,20807,5969,26776
llama_3_1_8b,shared54,abc371_d,fear,LHH,L,H,H,1,0,0,3,4624,1375,5999
llama_3_1_8b,shared54,abc371_f,fear,LHH,L,H,H,0,1,0,8,20010,4317,24327
llama_3_1_8b,shared54,abc372_d,fear,LHH,L,H,H,0,1,0,8,14310,3043,17353
llama_3_1_8b,shared54,abc373_e,fear,LHH,L,H,H,0,1,0,8,15705,3618,19323
llama_3_1_8b,shared54,abc374_g,fear,LHH,L,H,H,0,1,0,8,15754,4409,20163
llama_3_1_8b,shared54,abc375_b,fear,LHH,L,H,H,0,1,0,8,15045,2901,17946
llama_3_1_8b,shared54,abc375_d,fear,LHH,L,H,H,0,1,0,8,15770,4539,20309
llama_3_1_8b,shared54,abc376_e,fear,LHH,L,H,H,0,1,0,8,14502,2538,17040
llama_3_1_8b,shared54,abc376_f,fear,LHH,L,H,H,0,1,0,8,18339,4521,22860
llama_3_1_8b,shared54,abc377_b,fear,LHH,L,H,H,1,0,0,3,4071,1114,5185
llama_3_1_8b,shared54,abc377_c,fear,LHH,L,H,H,0,1,0,8,18108,4219,22327
llama_3_1_8b,shared54,abc377_e,fear,LHH,L,H,H,0,1,0,8,18467,4247,22714
llama_3_1_8b,shared54,abc379_a,fear,LHH,L,H,H,1,0,0,3,2968,853,3821
llama_3_1_8b,shared54,abc379_d,fear,LHH,L,H,H,0,1,0,8,16859,3946,20805
llama_3_1_8b,shared54,abc379_g,fear,LHH,L,H,H,0,1,0,8,16660,4973,21633
llama_3_1_8b,shared54,abc380_b,fear,LHH,L,H,H,0,1,0,8,14481,5166,19647
llama_3_1_8b,shared54,abc380_d,fear,LHH,L,H,H,0,1,0,8,16097,3427,19524
llama_3_1_8b,shared54,abc381_a,fear,LHH,L,H,H,0,1,0,8,13118,2932,16050
llama_3_1_8b,shared54,abc382_b,fear,LHH,L,H,H,0,1,0,8,15052,3472,18524
llama_3_1_8b,shared54,abc383_e,fear,LHH,L,H,H,0,1,0,8,20844,6063,26907
llama_3_1_8b,shared54,abc385_d,fear,LHH,L,H,H,0,1,0,8,18657,4287,22944
llama_3_1_8b,shared54,abc386_b,fear,LHH,L,H,H,0,1,0,8,12496,2560,15056
llama_3_1_8b,shared54,abc386_c,fear,LHH,L,H,H,0,1,0,8,14108,3214,17322
llama_3_1_8b,shared54,abc387_c,fear,LHH,L,H,H,0,1,0,8,13946,4945,18891
llama_3_1_8b,shared54,abc388_f,fear,LHH,L,H,H,0,1,0,8,15145,3737,18882
llama_3_1_8b,shared54,abc389_a,fear,LHH,L,H,H,1,1,0,5,7027,2167,9194
llama_3_1_8b,shared54,abc389_d,fear,LHH,L,H,H,0,1,0,8,11881,2507,14388
llama_3_1_8b,shared54,abc391_a,fear,LHH,L,H,H,1,1,0,7,8745,2257,11002
llama_3_1_8b,shared54,abc391_f,fear,LHH,L,H,H,0,0,0,3,6013,1377,7390
llama_3_1_8b,shared54,abc392_b,fear,LHH,L,H,H,0,1,0,8,18150,5786,23936
llama_3_1_8b,shared54,abc392_f,fear,LHH,L,H,H,0,1,0,7,11125,1929,13054
llama_3_1_8b,shared54,abc392_g,fear,LHH,L,H,H,0,1,0,8,14293,4523,18816
llama_3_1_8b,shared54,abc393_e,fear,LHH,L,H,H,0,1,0,8,18121,5604,23725
llama_3_1_8b,shared54,abc393_f,fear,LHH,L,H,H,0,1,0,8,16723,3830,20553
llama_3_1_8b,shared54,abc394_a,fear,LHH,L,H,H,1,0,0,3,3184,1193,4377
llama_3_1_8b,shared54,abc394_b,fear,LHH,L,H,H,0,1,0,8,11166,2895,14061
llama_3_1_8b,shared54,abc394_e,fear,LHH,L,H,H,0,1,0,8,18906,4808,23714
llama_3_1_8b,shared54,abc396_a,fear,LHH,L,H,H,0,1,0,8,13219,2053,15272
llama_3_1_8b,shared54,abc396_e,fear,LHH,L,H,H,0,1,0,8,21413,6672,28085
llama_3_1_8b,shared54,abc399_c,fear,LHH,L,H,H,0,1,0,8,14202,2849,17051
llama_3_1_8b,shared54,abc400_e,fear,LHH,L,H,H,0,1,0,8,14690,4060,18750
llama_3_1_8b,shared54,arc181_b,fear,LHH,L,H,H,0,1,0,8,15925,3685,19610
llama_3_1_8b,shared54,arc181_c,fear,LHH,L,H,H,0,1,0,8,26831,8351,35182
llama_3_1_8b,shared54,arc182_c,fear,LHH,L,H,H,0,1,0,8,15796,4476,20272
llama_3_1_8b,shared54,arc183_d,fear,LHH,L,H,H,0,1,0,8,22986,5978,28964
llama_3_1_8b,shared54,arc185_e,fear,LHH,L,H,H,0,1,0,8,17362,3471,20833
llama_3_1_8b,shared54,arc186_b,fear,LHH,L,H,H,0,1,0,8,14165,3097,17262
llama_3_1_8b,shared54,arc186_c,fear,LHH,L,H,H,0,1,0,8,19064,3047,22111
llama_3_1_8b,shared54,arc188_d,fear,LHH,L,H,H,0,1,0,8,18736,5175,23911
llama_3_1_8b,shared54,arc189_c,fear,LHH,L,H,H,0,1,0,8,22791,5019,27810
llama_3_1_8b,shared54,arc189_d,fear,LHH,L,H,H,0,1,0,8,16709,3484,20193
llama_3_1_8b,shared54,arc190_a,fear,LHH,L,H,H,0,1,0,8,24367,7463,31830
llama_3_1_8b,shared54,arc190_c,fear,LHH,L,H,H,0,1,0,8,26107,6170,32277
llama_3_1_8b,shared54,arc191_a,fear,LHH,L,H,H,0,1,0,8,15256,4306,19562
llama_3_1_8b,shared54,arc192_a,fear,LHH,L,H,H,0,1,0,7,15322,3423,18745
llama_3_1_8b,shared54,arc193_a,fear,LHH,L,H,H,0,1,0,8,24713,7027,31740
llama_3_1_8b,shared54,arc193_b,fear,LHH,L,H,H,0,1,0,8,16286,3075,19361
llama_3_1_8b,shared54,arc194_a,fear,LHH,L,H,H,0,1,0,8,14986,2420,17406
llama_3_1_8b,shared54,arc194_b,fear,LHH,L,H,H,0,1,0,8,20636,5852,26488
llama_3_1_8b,shared54,arc195_c,fear,LHH,L,H,H,0,1,0,8,27859,10053,37912
llama_3_1_8b,shared54,arc195_d,fear,LHH,L,H,H,0,1,0,8,21600,7098,28698
llama_3_1_8b,shared54,1873_A,fear,LLH,L,L,H,0,1,0,8,14068,3738,17806
llama_3_1_8b,shared54,1873_D,fear,LLH,L,L,H,0,1,0,8,13863,2349,16212
llama_3_1_8b,shared54,1883_B,fear,LLH,L,L,H,0,1,0,8,17522,3380,20902
llama_3_1_8b,shared54,1883_C,fear,LLH,L,L,H,0,1,0,8,22185,6449,28634
llama_3_1_8b,shared54,1899_B,fear,LLH,L,L,H,1,1,1,8,14834,1626,16460
llama_3_1_8b,shared54,2777,fear,LLH,L,L,H,0,1,0,8,15865,2902,18767
llama_3_1_8b,shared54,2784,fear,LLH,L,L,H,0,1,0,8,17844,4485,22329
llama_3_1_8b,shared54,2808,fear,LLH,L,L,H,0,1,0,8,14698,3173,17871
llama_3_1_8b,shared54,2811,fear,LLH,L,L,H,0,1,0,8,11000,2494,13494
llama_3_1_8b,shared54,2812,fear,LLH,L,L,H,0,1,1,8,10055,1225,11280
llama_3_1_8b,shared54,2816,fear,LLH,L,L,H,0,1,0,8,12927,3382,16309
llama_3_1_8b,shared54,2817,fear,LLH,L,L,H,0,1,0,8,12624,2055,14679
llama_3_1_8b,shared54,2825,fear,LLH,L,L,H,0,1,1,8,13098,2148,15246
llama_3_1_8b,shared54,2833,fear,LLH,L,L,H,0,1,0,8,16319,3583,19902
llama_3_1_8b,shared54,2847,fear,LLH,L,L,H,0,1,1,8,13203,2573,15776
llama_3_1_8b,shared54,2849,fear,LLH,L,L,H,0,1,0,8,14978,4298,19276
llama_3_1_8b,shared54,2868,fear,LLH,L,L,H,0,1,0,8,12459,3169,15628
llama_3_1_8b,shared54,2870,fear,LLH,L,L,H,0,1,0,8,12502,2573,15075
llama_3_1_8b,shared54,2882,fear,LLH,L,L,H,0,1,0,8,13227,3192,16419
llama_3_1_8b,shared54,2886,fear,LLH,L,L,H,1,0,0,3,3448,698,4146
llama_3_1_8b,shared54,2902,fear,LLH,L,L,H,0,1,1,8,12822,3206,16028
llama_3_1_8b,shared54,2915,fear,LLH,L,L,H,0,1,0,8,16438,3640,20078
llama_3_1_8b,shared54,2919,fear,LLH,L,L,H,0,1,0,8,13004,2487,15491
llama_3_1_8b,shared54,2921,fear,LLH,L,L,H,0,1,0,8,13653,3884,17537
llama_3_1_8b,shared54,2952,fear,LLH,L,L,H,0,1,0,8,16054,3732,19786
llama_3_1_8b,shared54,2954,fear,LLH,L,L,H,0,1,0,8,15387,2747,18134
llama_3_1_8b,shared54,2955,fear,LLH,L,L,H,0,1,1,8,10265,1877,12142
llama_3_1_8b,shared54,2977,fear,LLH,L,L,H,1,1,1,8,14166,2783,16949
llama_3_1_8b,shared54,2998,fear,LLH,L,L,H,1,1,1,5,6018,1151,7169
llama_3_1_8b,shared54,3024,fear,LLH,L,L,H,0,1,0,8,21002,8363,29365
llama_3_1_8b,shared54,3025,fear,LLH,L,L,H,0,1,0,8,16693,3792,20485
llama_3_1_8b,shared54,3032,fear,LLH,L,L,H,0,1,0,8,15724,3993,19717
llama_3_1_8b,shared54,3044,fear,LLH,L,L,H,0,1,0,8,15570,6150,21720
llama_3_1_8b,shared54,3055,fear,LLH,L,L,H,0,1,0,8,12032,2859,14891
llama_3_1_8b,shared54,3166,fear,LLH,L,L,H,0,1,0,8,14071,2730,16801
llama_3_1_8b,shared54,3188,fear,LLH,L,L,H,0,1,0,8,13162,2094,15256
llama_3_1_8b,shared54,3192,fear,LLH,L,L,H,0,1,0,8,13339,2609,15948
llama_3_1_8b,shared54,3193,fear,LLH,L,L,H,0,1,0,8,15508,3856,19364
llama_3_1_8b,shared54,3195,fear,LLH,L,L,H,0,1,0,8,12687,2802,15489
llama_3_1_8b,shared54,3203,fear,LLH,L,L,H,0,1,0,8,24211,7297,31508
llama_3_1_8b,shared54,3213,fear,LLH,L,L,H,0,1,0,8,12183,2727,14910
llama_3_1_8b,shared54,3220,fear,LLH,L,L,H,1,1,1,8,18978,6009,24987
llama_3_1_8b,shared54,3223,fear,LLH,L,L,H,0,1,0,8,12518,2812,15330
llama_3_1_8b,shared54,3225,fear,LLH,L,L,H,0,1,0,5,8897,2031,10928
llama_3_1_8b,shared54,3229,fear,LLH,L,L,H,0,1,0,8,15563,2316,17879
llama_3_1_8b,shared54,3243,fear,LLH,L,L,H,0,1,0,8,16271,3868,20139
llama_3_1_8b,shared54,3246,fear,LLH,L,L,H,0,1,0,8,16582,5366,21948
llama_3_1_8b,shared54,3249,fear,LLH,L,L,H,1,1,1,8,15119,4294,19413
llama_3_1_8b,shared54,3251,fear,LLH,L,L,H,1,1,1,8,11841,2546,14387
llama_3_1_8b,shared54,3261,fear,LLH,L,L,H,0,1,0,8,16004,3160,19164
llama_3_1_8b,shared54,3263,fear,LLH,L,L,H,0,1,0,8,14096,3297,17393
llama_3_1_8b,shared54,3265,fear,LLH,L,L,H,0,1,0,8,15543,3890,19433
llama_3_1_8b,shared54,3269,fear,LLH,L,L,H,0,1,1,8,15369,3651,19020
llama_3_1_8b,shared54,3298,fear,LLH,L,L,H,0,1,0,8,12372,3078,15450
llama_3_1_8b,shared54,3312,fear,LLH,L,L,H,0,1,1,8,11060,2005,13065
llama_3_1_8b,shared54,3324,fear,LLH,L,L,H,0,1,0,8,10834,1961,12795
llama_3_1_8b,shared54,3329,fear,LLH,L,L,H,0,1,0,8,13366,2827,16193
llama_3_1_8b,shared54,3345,fear,LLH,L,L,H,0,1,0,8,15153,2863,18016
llama_3_1_8b,shared54,3362,fear,LLH,L,L,H,0,1,0,8,13821,2718,16539
llama_3_1_8b,shared54,3388,fear,LLH,L,L,H,0,1,0,8,19590,7918,27508
llama_3_1_8b,shared54,3394,fear,LLH,L,L,H,0,1,0,8,10199,2184,12383
llama_3_1_8b,shared54,3402,fear,LLH,L,L,H,0,1,0,8,18254,3884,22138
llama_3_1_8b,shared54,3408,fear,LLH,L,L,H,0,1,0,8,13657,7167,20824
llama_3_1_8b,shared54,3412,fear,LLH,L,L,H,1,1,1,8,14635,4405,19040
llama_3_1_8b,shared54,3421,fear,LLH,L,L,H,1,1,1,8,11266,2577,13843
llama_3_1_8b,shared54,3426,fear,LLH,L,L,H,0,1,0,8,12870,1947,14817
llama_3_1_8b,shared54,3464,fear,LLH,L,L,H,0,1,0,8,15473,5639,21112
llama_3_1_8b,shared54,3471,fear,LLH,L,L,H,0,1,1,8,14159,2684,16843
llama_3_1_8b,shared54,3476,fear,LLH,L,L,H,0,1,1,8,9747,1565,11312
llama_3_1_8b,shared54,3478,fear,LLH,L,L,H,0,1,0,8,16868,4201,21069
llama_3_1_8b,shared54,3490,fear,LLH,L,L,H,0,1,0,8,11858,2184,14042
llama_3_1_8b,shared54,3495,fear,LLH,L,L,H,0,1,0,8,14177,2571,16748
llama_3_1_8b,shared54,3496,fear,LLH,L,L,H,0,1,0,8,14658,2315,16973
llama_3_1_8b,shared54,3510,fear,LLH,L,L,H,0,1,0,8,11298,2066,13364
llama_3_1_8b,shared54,3515,fear,LLH,L,L,H,1,1,1,8,11934,2732,14666
llama_3_1_8b,shared54,3517,fear,LLH,L,L,H,0,1,0,8,16948,4750,21698
llama_3_1_8b,shared54,3518,fear,LLH,L,L,H,0,1,0,8,13884,2989,16873
llama_3_1_8b,shared54,3527,fear,LLH,L,L,H,0,1,0,8,17953,4532,22485
llama_3_1_8b,shared54,3534,fear,LLH,L,L,H,0,1,0,8,12891,2922,15813
llama_3_1_8b,shared54,3535,fear,LLH,L,L,H,0,1,0,8,13100,2753,15853
llama_3_1_8b,shared54,3551,fear,LLH,L,L,H,0,1,0,8,22113,8000,30113
llama_3_1_8b,shared54,3555,fear,LLH,L,L,H,0,1,1,8,13237,2419,15656
llama_3_1_8b,shared54,3559,fear,LLH,L,L,H,0,1,0,8,14486,3646,18132
llama_3_1_8b,shared54,3560,fear,LLH,L,L,H,0,1,0,8,21522,5776,27298
llama_3_1_8b,shared54,3567,fear,LLH,L,L,H,1,1,1,8,10978,1807,12785
llama_3_1_8b,shared54,3571,fear,LLH,L,L,H,0,1,0,8,15107,3999,19106
llama_3_1_8b,shared54,3603,fear,LLH,L,L,H,0,1,0,8,15377,2303,17680
llama_3_1_8b,shared54,3605,fear,LLH,L,L,H,0,1,1,8,14160,2302,16462
llama_3_1_8b,shared54,3607,fear,LLH,L,L,H,0,1,0,8,12525,2860,15385
llama_3_1_8b,shared54,3621,fear,LLH,L,L,H,0,1,0,8,13398,2684,16082
llama_3_1_8b,shared54,3629,fear,LLH,L,L,H,0,1,0,8,12737,2432,15169
llama_3_1_8b,shared54,3637,fear,LLH,L,L,H,0,1,0,8,12238,2780,15018
llama_3_1_8b,shared54,3647,fear,LLH,L,L,H,0,1,0,8,15417,3869,19286
llama_3_1_8b,shared54,3648,fear,LLH,L,L,H,0,1,0,8,19954,5380,25334
llama_3_1_8b,shared54,3649,fear,LLH,L,L,H,0,1,0,8,14225,2625,16850
llama_3_1_8b,shared54,3657,fear,LLH,L,L,H,0,1,0,8,17567,4427,21994
llama_3_1_8b,shared54,3674,fear,LLH,L,L,H,0,1,0,8,14570,3236,17806
llama_3_1_8b,shared54,3676,fear,LLH,L,L,H,0,1,1,5,5480,1068,6548
llama_3_1_8b,shared54,3680,fear,LLH,L,L,H,0,1,0,5,7952,2492,10444
llama_3_1_8b,shared54,3683,fear,LLH,L,L,H,0,1,0,8,12405,3117,15522
llama_3_1_8b,shared54,3686,fear,LLH,L,L,H,0,1,0,8,15813,5045,20858
llama_3_1_8b,shared54,3696,fear,LLH,L,L,H,0,1,0,8,13604,3176,16780
llama_3_1_8b,shared54,3700,fear,LLH,L,L,H,0,1,0,8,14263,3591,17854
llama_3_1_8b,shared54,3702,fear,LLH,L,L,H,0,1,0,8,15330,3908,19238
llama_3_1_8b,shared54,3704,fear,LLH,L,L,H,1,1,1,8,14486,4089,18575
llama_3_1_8b,shared54,3709,fear,LLH,L,L,H,0,1,0,8,10600,2326,12926
llama_3_1_8b,shared54,3714,fear,LLH,L,L,H,0,1,0,8,14202,3319,17521
llama_3_1_8b,shared54,3722,fear,LLH,L,L,H,0,1,0,8,14576,3959,18535
llama_3_1_8b,shared54,3731,fear,LLH,L,L,H,0,1,1,8,11888,2217,14105
llama_3_1_8b,shared54,3736,fear,LLH,L,L,H,1,1,1,8,11389,2427,13816
llama_3_1_8b,shared54,3743,fear,LLH,L,L,H,0,1,0,8,15741,3656,19397
llama_3_1_8b,shared54,3744,fear,LLH,L,L,H,0,1,0,8,14871,2753,17624
llama_3_1_8b,shared54,3751,fear,LLH,L,L,H,0,1,0,8,12332,2542,14874
llama_3_1_8b,shared54,3771,fear,LLH,L,L,H,0,1,0,8,13991,3536,17527
llama_3_1_8b,shared54,3785,fear,LLH,L,L,H,0,1,0,8,16739,4505,21244
llama_3_1_8b,shared54,3786,fear,LLH,L,L,H,0,1,0,8,14705,3723,18428
llama_3_1_8b,shared54,3793,fear,LLH,L,L,H,0,1,0,8,13693,3523,17216
llama_3_1_8b,shared54,abc301_b,fear,LLH,L,L,H,0,1,0,8,13635,2701,16336
llama_3_1_8b,shared54,abc301_e,fear,LLH,L,L,H,0,1,0,8,18790,4683,23473
llama_3_1_8b,shared54,abc302_e,fear,LLH,L,L,H,0,1,0,8,16663,3840,20503
llama_3_1_8b,shared54,abc303_a,fear,LLH,L,L,H,0,1,0,8,12261,2223,14484
llama_3_1_8b,shared54,abc303_b,fear,LLH,L,L,H,0,1,0,8,16323,3179,19502
llama_3_1_8b,shared54,abc303_d,fear,LLH,L,L,H,0,1,0,8,15754,3114,18868
llama_3_1_8b,shared54,abc303_e,fear,LLH,L,L,H,0,1,0,8,20620,7405,28025
llama_3_1_8b,shared54,abc304_a,fear,LLH,L,L,H,0,1,0,8,14700,3408,18108
llama_3_1_8b,shared54,abc307_a,fear,LLH,L,L,H,1,1,1,8,15729,4242,19971
llama_3_1_8b,shared54,abc307_b,fear,LLH,L,L,H,1,1,1,8,13336,3095,16431
llama_3_1_8b,shared54,abc309_c,fear,LLH,L,L,H,0,1,0,8,15742,2769,18511
llama_3_1_8b,shared54,abc309_d,fear,LLH,L,L,H,0,1,0,8,18356,4484,22840
llama_3_1_8b,shared54,abc309_e,fear,LLH,L,L,H,0,1,0,8,15544,3665,19209
llama_3_1_8b,shared54,abc310_b,fear,LLH,L,L,H,0,1,0,8,22652,3789,26441
llama_3_1_8b,shared54,abc310_c,fear,LLH,L,L,H,0,1,0,8,12821,2694,15515
llama_3_1_8b,shared54,abc310_f,fear,LLH,L,L,H,0,1,0,8,16576,4709,21285
llama_3_1_8b,shared54,abc311_b,fear,LLH,L,L,H,1,1,0,5,8391,2809,11200
llama_3_1_8b,shared54,abc312_e,fear,LLH,L,L,H,0,1,0,8,18410,3587,21997
llama_3_1_8b,shared54,abc312_f,fear,LLH,L,L,H,0,1,0,8,17962,5298,23260
llama_3_1_8b,shared54,abc313_a,fear,LLH,L,L,H,0,1,0,8,10982,2107,13089
llama_3_1_8b,shared54,abc315_b,fear,LLH,L,L,H,0,1,0,8,13625,2587,16212
llama_3_1_8b,shared54,abc315_c,fear,LLH,L,L,H,0,1,0,8,16125,5630,21755
llama_3_1_8b,shared54,abc315_d,fear,LLH,L,L,H,0,1,0,8,15916,5707,21623
llama_3_1_8b,shared54,abc318_b,fear,LLH,L,L,H,0,1,0,8,15120,3872,18992
llama_3_1_8b,shared54,abc318_d,fear,LLH,L,L,H,0,1,0,8,21423,7384,28807
llama_3_1_8b,shared54,abc319_c,fear,LLH,L,L,H,0,1,0,8,18596,3633,22229
llama_3_1_8b,shared54,abc320_e,fear,LLH,L,L,H,0,1,0,8,20012,5003,25015
llama_3_1_8b,shared54,abc321_b,fear,LLH,L,L,H,0,1,0,8,15467,3670,19137
llama_3_1_8b,shared54,abc321_c,fear,LLH,L,L,H,0,1,0,8,12845,3506,16351
llama_3_1_8b,shared54,abc322_c,fear,LLH,L,L,H,1,1,1,8,19486,5890,25376
llama_3_1_8b,shared54,abc324_a,fear,LLH,L,L,H,0,1,0,8,10567,2159,12726
llama_3_1_8b,shared54,abc324_b,fear,LLH,L,L,H,0,1,0,8,11738,3193,14931
llama_3_1_8b,shared54,abc325_b,fear,LLH,L,L,H,0,1,0,8,14595,3939,18534
llama_3_1_8b,shared54,abc325_e,fear,LLH,L,L,H,0,1,0,8,16123,2582,18705
llama_3_1_8b,shared54,abc326_d,fear,LLH,L,L,H,0,1,0,8,16201,4180,20381
llama_3_1_8b,shared54,abc327_a,fear,LLH,L,L,H,0,1,0,8,9890,1740,11630
llama_3_1_8b,shared54,abc327_c,fear,LLH,L,L,H,1,0,0,3,6742,958,7700
llama_3_1_8b,shared54,abc328_b,fear,LLH,L,L,H,0,1,0,8,13092,2485,15577
llama_3_1_8b,shared54,abc328_d,fear,LLH,L,L,H,0,1,0,8,13721,3767,17488
llama_3_1_8b,shared54,abc329_b,fear,LLH,L,L,H,1,1,1,8,11831,2776,14607
llama_3_1_8b,shared54,abc329_f,fear,LLH,L,L,H,0,1,0,8,13756,2084,15840
llama_3_1_8b,shared54,abc330_d,fear,LLH,L,L,H,0,1,0,8,15561,3154,18715
llama_3_1_8b,shared54,abc331_c,fear,LLH,L,L,H,0,1,0,5,9365,1746,11111
llama_3_1_8b,shared54,abc331_e,fear,LLH,L,L,H,0,1,0,8,20858,5460,26318
llama_3_1_8b,shared54,abc333_a,fear,LLH,L,L,H,0,1,0,8,8859,2148,11007
llama_3_1_8b,shared54,abc333_d,fear,LLH,L,L,H,0,1,0,8,14548,2447,16995
llama_3_1_8b,shared54,abc335_c,fear,LLH,L,L,H,0,1,0,8,15617,4519,20136
llama_3_1_8b,shared54,abc337_b,fear,LLH,L,L,H,0,1,0,8,14617,3702,18319
llama_3_1_8b,shared54,abc337_d,fear,LLH,L,L,H,0,1,0,8,17189,3367,20556
llama_3_1_8b,shared54,abc338_a,fear,LLH,L,L,H,0,1,0,8,9258,1590,10848
llama_3_1_8b,shared54,abc338_e,fear,LLH,L,L,H,0,1,0,8,14430,3964,18394
llama_3_1_8b,shared54,abc339_b,fear,LLH,L,L,H,0,1,0,8,12948,2433,15381
llama_3_1_8b,shared54,abc339_d,fear,LLH,L,L,H,0,1,0,8,15836,4069,19905
llama_3_1_8b,shared54,abc340_d,fear,LLH,L,L,H,0,1,0,8,14269,2383,16652
llama_3_1_8b,shared54,abc341_b,fear,LLH,L,L,H,0,1,0,8,16903,3628,20531
llama_3_1_8b,shared54,abc341_c,fear,LLH,L,L,H,0,1,0,8,19727,4454,24181
